DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2022,-11.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Italy,2023,8.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2015,15.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2016,29.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2017,6.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2018,-28.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2019,-30.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2020,-34.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2021,-10.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2022,117.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Lithuania,2023,-23.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2015,0.8,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2016,-8.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2017,-2.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2018,6.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2019,12.9,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2020,-35.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2021,-20.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2022,66.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Luxembourg,2023,-8.8,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2016,-4.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2017,-12.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2018,-16.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2019,51.4,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2020,-30.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2021,-21.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2022,34.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Latvia,2023,-18.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,North Macedonia,2021,-10.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,North Macedonia,2022,-44.0,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,North Macedonia,2023,57.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2015,-19.7,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2016,-6.5,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2017,-9.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2018,3.1,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2019,-5.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2020,12.6,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2021,-61.2,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2022,20.7,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Netherlands,2023,99.3,p
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Norway,2016,24.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Norway,2017,-9.3,
ESTAT:STS_RB_A(1.0),16/01/25 11:00:00,Annual,Bankruptcy declarations,Accommodation and food service activities,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Percentage change compared to same period in previous year,Norway,2018,19.8,
